ZIP_CODE,STATE,RUCA1,RUCA2
78676,TX,7,7
78677,TX,9,9
78680,TX,1,1
78681,TX,1,1
78682,TX,1,1
78683,TX,1,1
78691,TX,1,1
78701,TX,1,1
78702,TX,1,1
78703,TX,1,1
78704,TX,1,1
78705,TX,1,1
78708,TX,1,1
78709,TX,1,1
78710,TX,1,1
78711,TX,1,1
78712,TX,1,1
78713,TX,1,1
78714,TX,1,1
78715,TX,1,1
78716,TX,1,1
78717,TX,1,1
78718,TX,1,1
78719,TX,2,2
78720,TX,1,1
78721,TX,1,1
78722,TX,1,1
78723,TX,1,1
78724,TX,1,1
78725,TX,1,1
78726,TX,1,1
78727,TX,1,1
78728,TX,1,1
78729,TX,1,1
78730,TX,1,1
78731,TX,1,1
78732,TX,1,1
78733,TX,1,1
78734,TX,1,1
78735,TX,1,1
78736,TX,1,1
78737,TX,2,2
78738,TX,1,1
78739,TX,1,1
78741,TX,1,1
78742,TX,1,1
78744,TX,1,1
78745,TX,1,1
78746,TX,1,1
78747,TX,1,1
78748,TX,1,1
78749,TX,1,1
78750,TX,1,1
78751,TX,1,1
78752,TX,1,1
78753,TX,1,1
78754,TX,1,1
78755,TX,1,1
78756,TX,1,1
78757,TX,1,1
78758,TX,1,1
78759,TX,1,1
78760,TX,1,1
78761,TX,1,1
78762,TX,1,1
78763,TX,1,1
78764,TX,1,1
78765,TX,1,1
78766,TX,1,1
78767,TX,1,1
78768,TX,1,1
78772,TX,1,1
78773,TX,1,1
78774,TX,1,1
78778,TX,1,1
78779,TX,1,1
78783,TX,1,1
78799,TX,1,1
78801,TX,4,4
78802,TX,4,4
78827,TX,8,8
78828,TX,10,10
78829,TX,8,8
78830,TX,8,8
78832,TX,7,7
78833,TX,10,10
78834,TX,7,7
78836,TX,8,8
78837,TX,4,4
78838,TX,5,5
78839,TX,7,7
78840,TX,4,4
78841,TX,4,4
78842,TX,4,4
78843,TX,4,4
78847,TX,4,4
78850,TX,8,8
78851,TX,10,10
78852,TX,4,4
78853,TX,4,4
78860,TX,4,4
78861,TX,7,7.1
78870,TX,4,4
78871,TX,4,4
78872,TX,5,5
78873,TX,10,10
78877,TX,4,4
78879,TX,10,10
78880,TX,10,10
78881,TX,5,5
78883,TX,10,10
78884,TX,5,5
78885,TX,10,10
78886,TX,7,7.1
78931,TX,10,10
78932,TX,10,10
78933,TX,9,9
78934,TX,7,7
78935,TX,7,7
78938,TX,10,10
78940,TX,10,10
78941,TX,10,10
78942,TX,7,7
78943,TX,7,7
78944,TX,10,10
78945,TX,7,7
78946,TX,8,8
78947,TX,2,2
78948,TX,8,8
78949,TX,10,10
78950,TX,10,10
78951,TX,10,10
78952,TX,9,9
78953,TX,2,2
78954,TX,10,10
78956,TX,7,7
78957,TX,2,2
78959,TX,10,10
78960,TX,8,8
78961,TX,10,10
78962,TX,10,10
78963,TX,9,9
79001,TX,10,10.1
79002,TX,5,5
79003,TX,10,10
79005,TX,10,10.3
79007,TX,4,4
79008,TX,4,4
79009,TX,10,10.2
79010,TX,10,10.1
79011,TX,10,10
79012,TX,2,2
79013,TX,5,5
79014,TX,7,7
79015,TX,2,2
79016,TX,2,2
79018,TX,7,7
79019,TX,2,2
79021,TX,2,2
79022,TX,7,7
79024,TX,10,10.3
79025,TX,10,10.2
79027,TX,7,7
79029,TX,4,4
79031,TX,10,10
79032,TX,4,4
79033,TX,8,8
79034,TX,10,10
79035,TX,7,7
79036,TX,4,4
79039,TX,10,10
79040,TX,10,10.3
79041,TX,5,5
79042,TX,2,2
79043,TX,10,10
79044,TX,7,7
79045,TX,4,4
79046,TX,10,10
79051,TX,10,10
79052,TX,5,5
79053,TX,10,10.2
79054,TX,5,5
79056,TX,10,10
79057,TX,5,5
79058,TX,2,2
79059,TX,10,10
79061,TX,10,10
79062,TX,7,7
79063,TX,8,8
79064,TX,5,5
79065,TX,4,4
79066,TX,4,4
79068,TX,2,2
79070,TX,7,7
79072,TX,4,4
79073,TX,4,4
79077,TX,10,10
79078,TX,4,4
79079,TX,10,10
79080,TX,10,10
79081,TX,7,7
79082,TX,10,10
79083,TX,5,5
79084,TX,10,10
79085,TX,8,8
79086,TX,10,10
79087,TX,10,10
79088,TX,7,7
79091,TX,2,2
79092,TX,10,10.1
79093,TX,8,8
79094,TX,2,2
79095,TX,10,10
79096,TX,10,10
79097,TX,10,10
79098,TX,10,10.1
79101,TX,1,1
79102,TX,1,1
79103,TX,1,1
79104,TX,1,1
79105,TX,1,1
79106,TX,1,1
79107,TX,1,1
79108,TX,1,1
79109,TX,1,1
79110,TX,1,1
79111,TX,1,1
79114,TX,1,1
79116,TX,1,1
79117,TX,1,1
79118,TX,2,2
79119,TX,1,1
79120,TX,1,1
79121,TX,1,1
79124,TX,1,1
79159,TX,1,1
79166,TX,1,1
79168,TX,1,1
79172,TX,1,1
79174,TX,1,1
79178,TX,1,1
79185,TX,2,2
79189,TX,1,1
79201,TX,7,7
79220,TX,10,10
79221,TX,5,5
79223,TX,10,10
79225,TX,10,10
79226,TX,10,10.1
79227,TX,5,5
79229,TX,10,10
79230,TX,10,10
79231,TX,7,7
79233,TX,10,10
79234,TX,10,10
79235,TX,7,7
79236,TX,10,10
79237,TX,10,10
79239,TX,10,10
79240,TX,10,10
79241,TX,5,5
79243,TX,10,10
79244,TX,10,10
79245,TX,10,10
79247,TX,5,5
79248,TX,10,10
79250,TX,10,10
79251,TX,10,10
79252,TX,10,10
79255,TX,10,10
79256,TX,10,10
79257,TX,10,10
79258,TX,5,5
79259,TX,10,10
79261,TX,10,10
79311,TX,2,2
79312,TX,10,10
79313,TX,2,2
79314,TX,10,10
79316,TX,7,7
79322,TX,10,10
79323,TX,7,7
79324,TX,7,7
79325,TX,10,10.2
79326,TX,5,5
79329,TX,2,2
79330,TX,7,7
79331,TX,4,4
79336,TX,4,4
79338,TX,4,4
79339,TX,7,7.1
79342,TX,10,10
79343,TX,2,2
79344,TX,7,7
79345,TX,8,8.1
79346,TX,10,10
79347,TX,7,7
79350,TX,2,2
79351,TX,10,10
79353,TX,2,2
79355,TX,10,10.3
79356,TX,7,7
79357,TX,2,2
79358,TX,2,2
79359,TX,10,10
79360,TX,10,10
79363,TX,2,2
79364,TX,2,2
79366,TX,2,2
79367,TX,2,2
79369,TX,7,7.1
79370,TX,10,10
79371,TX,10,10
79372,TX,10,10
79373,TX,2,2
79376,TX,8,8.1
79377,TX,5,5
79378,TX,8,8.1
79379,TX,10,10
79380,TX,2,2
79381,TX,2,2
79382,TX,1,1
79383,TX,2,2
79401,TX,1,1
79402,TX,1,1
79403,TX,1,1
79404,TX,1,1
79406,TX,1,1
79407,TX,1,1
79408,TX,1,1
79409,TX,1,1
79410,TX,1,1
79411,TX,1,1
79412,TX,1,1
79413,TX,1,1
79414,TX,1,1
79415,TX,1,1
79416,TX,1,1
79423,TX,1,1
79424,TX,1,1
79430,TX,1,1
79452,TX,1,1
79453,TX,1,1
79457,TX,1,1
79464,TX,1,1
79490,TX,1,1
79491,TX,1,1
79493,TX,1,1
79499,TX,1,1
79501,TX,10,10.1
79502,TX,10,10
79503,TX,7,7
79504,TX,2,2
79505,TX,10,10
79506,TX,5,5
79508,TX,2,2
79510,TX,2,2
79511,TX,5,5
79512,TX,7,7
79516,TX,4,4
79517,TX,5,5
79518,TX,10,10
79519,TX,10,10
79520,TX,10,10.1
79521,TX,7,7
79525,TX,2,2
79526,TX,4,4
79527,TX,5,5
79528,TX,10,10
79529,TX,10,10
79530,TX,2,2
79532,TX,8,8
79533,TX,2,2
79534,TX,10,10
79535,TX,5,5
79536,TX,2,2
79537,TX,5,5
79538,TX,10,10
79539,TX,9,9
79540,TX,10,10
79541,TX,2,2
79543,TX,5,5
79544,TX,9,9
79545,TX,5,5
79546,TX,10,10
79547,TX,9,9
79548,TX,9,9
79549,TX,4,4
79550,TX,4,4
79553,TX,7,7
79556,TX,4,4
79560,TX,5,5
79561,TX,2,2
79562,TX,2,2
79563,TX,2,2
79565,TX,8,8
79566,TX,10,10
79567,TX,7,7
79601,TX,1,1
79602,TX,1,1
79603,TX,1,1
79604,TX,1,1
79605,TX,1,1
79606,TX,1,1
79607,TX,1,1
79608,TX,1,1
79697,TX,1,1
79698,TX,1,1
79699,TX,1,1
79701,TX,1,1
79702,TX,1,1
79703,TX,1,1
79704,TX,1,1
79705,TX,1,1
79706,TX,1,1
79707,TX,1,1
79708,TX,1,1
79710,TX,1,1
79711,TX,10,10
79712,TX,1,1
79713,TX,5,5
79714,TX,4,4
79718,TX,5,5
79719,TX,8,8
79720,TX,4,4
79721,TX,4,4
79730,TX,10,10
79731,TX,7,7
79733,TX,4,4
79734,TX,10,10
79735,TX,7,7
79738,TX,10,10
79739,TX,10,10.1
79740,TX,7,7
79741,TX,2,2
79742,TX,8,8
79743,TX,10,10
79744,TX,10,10
79745,TX,7,7
79748,TX,5,5
79749,TX,2,2
79752,TX,10,10
79754,TX,2,2
79755,TX,10,10
79756,TX,7,7
79758,TX,1,1
79759,TX,2,2
79760,TX,1,1
79761,TX,1,1
79762,TX,1,1
79763,TX,1,1
79764,TX,1,1
79765,TX,1,1
79766,TX,1,1
79768,TX,1,1
79769,TX,1,1
79770,TX,4,4
79772,TX,4,4
79776,TX,2,2
79777,TX,8,8
79778,TX,10,10
79780,TX,5,5
79781,TX,10,10
79782,TX,2,2
79783,TX,2,2
79785,TX,4,4
79786,TX,5,5
79788,TX,8,8
79789,TX,10,10
79821,TX,1,1
79830,TX,7,7
79831,TX,7,7
79832,TX,7,7
79834,TX,8,8
79835,TX,1,1
79836,TX,1,1
79837,TX,2,2
79838,TX,2,2
79839,TX,2,2
79842,TX,8,8
79843,TX,10,10
79845,TX,7,7
79846,TX,7,7
79847,TX,10,10
79848,TX,10,10
79849,TX,1,1
79851,TX,2,2
79852,TX,8,8
79853,TX,2,2
79854,TX,10,10
79855,TX,10,10
79901,TX,1,1
79902,TX,1,1
79903,TX,1,1
79904,TX,1,1
79905,TX,1,1
79906,TX,1,1
79907,TX,1,1
79908,TX,1,1
79910,TX,1,1
79911,TX,1,1
79912,TX,1,1
79913,TX,1,1
79914,TX,1,1
79915,TX,1,1
79916,TX,1,1
79917,TX,1,1
79918,TX,1,1
79920,TX,1,1
79922,TX,1,1
79923,TX,1,1
79924,TX,1,1
79925,TX,1,1
79926,TX,1,1
79927,TX,1,1
79928,TX,1,1
79929,TX,1,1
79930,TX,1,1
79931,TX,1,1
79932,TX,1,1
79934,TX,1,1
79935,TX,1,1
79936,TX,1,1
79937,TX,1,1
79938,TX,1,1
79940,TX,1,1
79941,TX,1,1
79942,TX,1,1
79943,TX,1,1
79944,TX,1,1
79945,TX,1,1
79946,TX,1,1
79947,TX,1,1
79948,TX,1,1
79949,TX,1,1
79950,TX,1,1
79951,TX,1,1
79952,TX,1,1
79953,TX,1,1
79954,TX,1,1
79955,TX,1,1
79958,TX,1,1
79960,TX,1,1
79961,TX,1,1
79968,TX,1,1
79976,TX,1,1
79978,TX,1,1
79980,TX,1,1
79995,TX,1,1
79996,TX,1,1
79997,TX,1,1
79998,TX,1,1
79999,TX,1,1
80001,CO,1,1
80002,CO,1,1
80003,CO,1,1
80004,CO,1,1
80005,CO,1,1
80006,CO,1,1
80007,CO,1,1
80010,CO,1,1
80011,CO,1,1
80012,CO,1,1
80013,CO,1,1
80014,CO,1,1
80015,CO,1,1
80016,CO,1,1
80017,CO,1,1
80018,CO,1,1
80019,CO,1,1
80020,CO,1,1
80021,CO,1,1
80022,CO,1,1
80023,CO,1,1
80024,CO,1,1
80025,CO,1,1
80026,CO,1,1
80027,CO,1,1
80030,CO,1,1
80031,CO,1,1
80033,CO,1,1
80034,CO,1,1
80035,CO,1,1
80036,CO,1,1
80037,CO,1,1
80038,CO,1,1
80040,CO,1,1
80041,CO,1,1
80042,CO,1,1
80044,CO,1,1
80045,CO,1,1
80046,CO,1,1
80047,CO,1,1
80101,CO,10,10
80102,CO,2,2
80103,CO,2,2
80104,CO,1,1
80105,CO,2,2
80106,CO,1,1
80107,CO,2,2
80108,CO,1,1
80109,CO,1,1
80110,CO,1,1
80111,CO,1,1
80112,CO,1,1
80113,CO,1,1
80116,CO,1,1
80117,CO,2,2
80118,CO,2,2
80120,CO,1,1
80121,CO,1,1
80122,CO,1,1
80123,CO,1,1
80124,CO,1,1
80125,CO,2,2
80126,CO,1,1
80127,CO,1,1
80128,CO,1,1
80129,CO,1,1
80130,CO,1,1
80131,CO,2,2
80132,CO,1,1
80133,CO,1,1
80134,CO,1,1
80135,CO,2,2
80136,CO,2,2
80137,CO,2,2
80138,CO,1,1
80150,CO,1,1
80151,CO,1,1
80155,CO,1,1
80160,CO,1,1
80161,CO,1,1
80162,CO,1,1
80163,CO,1,1
80165,CO,1,1
80166,CO,1,1
80201,CO,1,1
80202,CO,1,1
80203,CO,1,1
80204,CO,1,1
80205,CO,1,1
80206,CO,1,1
80207,CO,1,1
80208,CO,1,1
80209,CO,1,1
80210,CO,1,1
80211,CO,1,1
80212,CO,1,1
80214,CO,1,1
80215,CO,1,1
80216,CO,1,1
80217,CO,1,1
80218,CO,1,1
80219,CO,1,1
80220,CO,1,1
80221,CO,1,1
80222,CO,1,1
80223,CO,1,1
80224,CO,1,1
80225,CO,99,99
80226,CO,1,1
80227,CO,1,1
80228,CO,1,1
80229,CO,1,1
80230,CO,1,1
80231,CO,1,1
80232,CO,1,1
80233,CO,1,1
80234,CO,1,1
80235,CO,1,1
80236,CO,1,1
80237,CO,1,1
80238,CO,1,1
80239,CO,1,1
80241,CO,1,1
80243,CO,1,1
80244,CO,1,1
80246,CO,1,1
80247,CO,1,1
80248,CO,1,1
80249,CO,1,1
80250,CO,1,1
80251,CO,1,1
80256,CO,1,1
80257,CO,1,1
80259,CO,1,1
80260,CO,1,1
80261,CO,1,1
80262,CO,1,1
80263,CO,1,1
80264,CO,1,1
80265,CO,1,1
80266,CO,1,1
80271,CO,1,1
80273,CO,1,1
80274,CO,1,1
80281,CO,1,1
80290,CO,1,1
80291,CO,1,1
80293,CO,1,1
80294,CO,1,1
80299,CO,1,1
80301,CO,1,1
80302,CO,1,1
80303,CO,1,1
80304,CO,1,1
80305,CO,1,1
80306,CO,1,1
80307,CO,1,1
80308,CO,1,1
80309,CO,1,1
80310,CO,1,1
80314,CO,1,1
80401,CO,1,1
80402,CO,1,1
80403,CO,1,1
80419,CO,1,1
80420,CO,10,10.3
80421,CO,2,2
80422,CO,2,2
80423,CO,10,10
80424,CO,7,7
80425,CO,2,2
80426,CO,10,10
80427,CO,2,2
80428,CO,5,5
80429,CO,7,7
80430,CO,10,10
80432,CO,10,10
80433,CO,2,2
80434,CO,10,10
80435,CO,4,4
80436,CO,10,10
80437,CO,2,2
80438,CO,10,10
80439,CO,2,2
80440,CO,10,10.3
80442,CO,7,7
80443,CO,4,4
80444,CO,10,10
80446,CO,10,10
80447,CO,10,10
80448,CO,2,2
80449,CO,10,10
80451,CO,7,7
80452,CO,2,2
80453,CO,2,2
80454,CO,2,2
80455,CO,2,2
80456,CO,10,10
80457,CO,2,2
80459,CO,10,10
80461,CO,7,7
80463,CO,10,10
80465,CO,1,1
80466,CO,2,2
80467,CO,5,5
80468,CO,10,10
80469,CO,5,5
80470,CO,2,2
80471,CO,2,2
80473,CO,10,10
80474,CO,2,2
80475,CO,2,2
80476,CO,10,10
80477,CO,4,4
80478,CO,7,7
80479,CO,5,5
80480,CO,10,10
80481,CO,2,2
80482,CO,7,7
80483,CO,5,5
80487,CO,4,4
80488,CO,4,4
80497,CO,4,4
80498,CO,4,4
80501,CO,1,1
80502,CO,1,1
80503,CO,1,1
80504,CO,1,1
80510,CO,3,3
80511,CO,7,7
80512,CO,2,2
80513,CO,1,1
80514,CO,3,3
80515,CO,3,3
80516,CO,1,1
80517,CO,7,7
80520,CO,3,3
80521,CO,1,1
80522,CO,1,1
80523,CO,1,1
80524,CO,1,1
80525,CO,1,1
80526,CO,1,1
80527,CO,1,1
80528,CO,1,1
80530,CO,3,3
80532,CO,3,3
80533,CO,10,10
80534,CO,4,4
80535,CO,1,1
80536,CO,2,2
80537,CO,1,1
80538,CO,1,1
80539,CO,1,1
80540,CO,10,10
80541,CO,1,1
80542,CO,3,3
80543,CO,4,4
80544,CO,1,1
80545,CO,2,2
80546,CO,2,2
80547,CO,1,1
80549,CO,2,2
80550,CO,1,1
80551,CO,1,1
80553,CO,1,1
80601,CO,1,1
80602,CO,1,1
80603,CO,2,2
80610,CO,2,2
80611,CO,10,10
80612,CO,10,10
80614,CO,1,1
80615,CO,2,2
80620,CO,1,1
80621,CO,2,2
80622,CO,10,10
80623,CO,1,1
80624,CO,2,2
80631,CO,1,1
80632,CO,1,1
80633,CO,1,1
80634,CO,1,1
80638,CO,1,1
80639,CO,1,1
80640,CO,1,1
80642,CO,2,2
80643,CO,2,2
80644,CO,2,2
80645,CO,1,1
80646,CO,2,2
80648,CO,10,10
80649,CO,5,5
80650,CO,2,2
80651,CO,10,10
80652,CO,2,2
80653,CO,5,5
80654,CO,10,10
80701,CO,4,4
80705,CO,4,4
80720,CO,10,10
80721,CO,10,10
80722,CO,5,5
80723,CO,7,7.2
80726,CO,10,10
80727,CO,7,7
80728,CO,4,4
80729,CO,10,10
80731,CO,10,10
80732,CO,10,10
80733,CO,5,5
80734,CO,10,10
80735,CO,10,10
80736,CO,5,5
80737,CO,10,10
80740,CO,10,10
80741,CO,5,5
80742,CO,10,10
80743,CO,10,10
80744,CO,10,10
80745,CO,5,5
80746,CO,10,10
80747,CO,10,10
80749,CO,10,10
80750,CO,5,5
80751,CO,4,4
80754,CO,10,10
80755,CO,10,10
80757,CO,10,10
80758,CO,10,10
80759,CO,7,7
80801,CO,10,10
80802,CO,10,10
80804,CO,10,10
80805,CO,7,7
80807,CO,7,7
80808,CO,2,2
80809,CO,2,2
80810,CO,10,10
80812,CO,10,10
80813,CO,10,10
80814,CO,2,2
80815,CO,10,10
80816,CO,2,2
80817,CO,1,1
80818,CO,10,10
80819,CO,2,2
80820,CO,10,10
80821,CO,10,10
80822,CO,7,7
80823,CO,10,10
80824,CO,7,7
80825,CO,10,10
80826,CO,10,10
80827,CO,10,10
80828,CO,10,10
80829,CO,1,1
80830,CO,10,10
80831,CO,1,1
80832,CO,2,2
80833,CO,2,2
80834,CO,10,10
80835,CO,10,10
80836,CO,10,10
80840,CO,7,7
80841,CO,7,7
80860,CO,10,10.1
80861,CO,10,10
80862,CO,10,10
80863,CO,2,2
80864,CO,2,2
80866,CO,2,2
80901,CO,1,1
80902,CO,1,1
80903,CO,1,1
80904,CO,1,1
80905,CO,1,1
80906,CO,1,1
80907,CO,1,1
80908,CO,2,2
80909,CO,1,1
80910,CO,1,1
80911,CO,1,1
80912,CO,2,2
80913,CO,1,1
80914,CO,1,1
80915,CO,1,1
80916,CO,1,1
80917,CO,1,1
80918,CO,1,1
80919,CO,1,1
80920,CO,1,1
80921,CO,1,1
80922,CO,1,1
80923,CO,1,1
80924,CO,1,1
80925,CO,2,2
80926,CO,1,1
80927,CO,1,1
80928,CO,2,2
80929,CO,2,2
80930,CO,2,2
80931,CO,1,1
80932,CO,1,1
80933,CO,1,1
80934,CO,1,1
80935,CO,1,1
80936,CO,1,1
80937,CO,1,1
80938,CO,1,1
80939,CO,1,1
80941,CO,1,1
80942,CO,1,1
80946,CO,1,1
80947,CO,1,1
80949,CO,1,1
80950,CO,1,1
80951,CO,1,1
80960,CO,1,1
80962,CO,1,1
80970,CO,1,1
80977,CO,1,1
80995,CO,1,1
80997,CO,1,1
81001,CO,1,1
81002,CO,1,1
81003,CO,1,1
81004,CO,1,1
81005,CO,1,1
81006,CO,1,1
81007,CO,1,1
81008,CO,1,1
81009,CO,1,1
81010,CO,1,1
81011,CO,1,1
81012,CO,1,1
81019,CO,2,2
81020,CO,7,7
81021,CO,10,10
81022,CO,2,2
81023,CO,2,2
81024,CO,8,8
81025,CO,1,1
81027,CO,8,8
81029,CO,10,10
81030,CO,7,7
81033,CO,10,10
81034,CO,10,10
81036,CO,10,10
81038,CO,7,7
81039,CO,10,10.1
81040,CO,10,10
81041,CO,8,8
81043,CO,10,10
81044,CO,7,7
81045,CO,10,10
81046,CO,7,7
81047,CO,10,10
81049,CO,8,8
81050,CO,7,7
81052,CO,7,7
81054,CO,7,7
81055,CO,10,10
81057,CO,7,7
81058,CO,9,9
81059,CO,8,8
81062,CO,10,10
81063,CO,10,10
81064,CO,10,10
81067,CO,7,7
81069,CO,2,2
81071,CO,10,10
81073,CO,10,10
81076,CO,10,10
81077,CO,7,7
81081,CO,8,8
81082,CO,7,7
81084,CO,10,10
81087,CO,10,10
81089,CO,7,7
81090,CO,10,10
81091,CO,8,8
81092,CO,8,8
81101,CO,7,7
81102,CO,7,7
81120,CO,8,8
81121,CO,10,10
81122,CO,5,5
81123,CO,10,10
81124,CO,10,10.3
81125,CO,10,10
81126,CO,10,10
81128,CO,7,7
81129,CO,8,8
81130,CO,10,10
81131,CO,10,10
81132,CO,10,10
81133,CO,10,10
81135,CO,7,7
81136,CO,8,8
81137,CO,10,10.2
81138,CO,10,10
81140,CO,10,10.3
81141,CO,8,8
81143,CO,10,10
81144,CO,7,7
81146,CO,8,8
81147,CO,7,7
81148,CO,8,8
81149,CO,10,10
81151,CO,10,10.3
81152,CO,10,10
81154,CO,10,10
81155,CO,10,10
81157,CO,8,8
81201,CO,7,7
81210,CO,10,10
81211,CO,7,7
81212,CO,4,4
81215,CO,4,4
81220,CO,10,10
81221,CO,5,5
81222,CO,10,10
81223,CO,10,10
81224,CO,10,10
81225,CO,10,10
81226,CO,5,5
81227,CO,7,7
81228,CO,7,7
81230,CO,7,7
81231,CO,7,7
81232,CO,10,10
81233,CO,10,10
81235,CO,10,10
81236,CO,7,7
81237,CO,8,8
81239,CO,8,8
81240,CO,10,10
81241,CO,8,8
81242,CO,7,7
81243,CO,10,10
81244,CO,5,5
81248,CO,10,10
81251,CO,7,7
81252,CO,10,10
81253,CO,10,10
81290,CO,5,5
81301,CO,4,4
81302,CO,4,4
81303,CO,5,5
81320,CO,10,10
81321,CO,7,7
81323,CO,8,8
81324,CO,10,10
81325,CO,10,10
81326,CO,5,5
81327,CO,8,8
81328,CO,10,10
81329,CO,5,5
81330,CO,10,10
81331,CO,8,8
81332,CO,10,10
81334,CO,8,8
81335,CO,8,8
81401,CO,4,4
81402,CO,4,4
81403,CO,5,5
81410,CO,7,7
81411,CO,10,10
81413,CO,7,7
81414,CO,7,7
81415,CO,10,10
81416,CO,7,7
81418,CO,7,7
81419,CO,10,10
81420,CO,10,10
81422,CO,10,10
81423,CO,10,10
81424,CO,10,10
81425,CO,5,5
81426,CO,10,10
81427,CO,10,10
81428,CO,10,10
81429,CO,10,10
81430,CO,10,10
81431,CO,10,10
81432,CO,10,10
81433,CO,10,10
81434,CO,10,10
81435,CO,10,10
81501,CO,1,1
81502,CO,1,1
81503,CO,1,1
81504,CO,1,1
81505,CO,1,1
81506,CO,1,1
81507,CO,1,1
81520,CO,1,1
81521,CO,1,1
81522,CO,2,2
81523,CO,2,2
81524,CO,2,2
81525,CO,2,2
81526,CO,1,1
81527,CO,2,2
81601,CO,4,4
81602,CO,4,4
81610,CO,10,10.2
81611,CO,7,7
81612,CO,7,7
81615,CO,10,10.3
81620,CO,4,4
81621,CO,7,7
81623,CO,7,7
81624,CO,10,10.1
81625,CO,4,4
81626,CO,4,4
81630,CO,10,10.1
81631,CO,7,7
81632,CO,4,4
81633,CO,10,10.2
81635,CO,7,7
81636,CO,7,7
81637,CO,7,7
81638,CO,10,10.2
81639,CO,5,5
81640,CO,10,10.2
81641,CO,10,10
81642,CO,7,7
81643,CO,10,10.1
81645,CO,7,7
81646,CO,10,10.1
81647,CO,5,5
81648,CO,10,10
81649,CO,7,7
81650,CO,4,4
81652,CO,5,5
81653,CO,10,10.2
81654,CO,10,10.3
81655,CO,7,7
81656,CO,7,7
81657,CO,7,7
81658,CO,7,7
82001,WY,1,1
82002,WY,1,1
82003,WY,1,1
82005,WY,1,1
82006,WY,1,1
82007,WY,1,1
82009,WY,1,1
82010,WY,1,1
82050,WY,2,2
82051,WY,5,5
82052,WY,5,5
82053,WY,2,2
82054,WY,2,2
82055,WY,5,5
82058,WY,5,5
82059,WY,2,2
82060,WY,2,2
82061,WY,2,2
82063,WY,5,5
82070,WY,4,4
82071,WY,4,4
82072,WY,4,4
82073,WY,4,4
82081,WY,2,2
82082,WY,2,2
82083,WY,5,5
82084,WY,5,5
82190,WY,8,8
82201,WY,7,7
82210,WY,7,7
82212,WY,10,10
82213,WY,10,10
82214,WY,10,10
82215,WY,10,10
82217,WY,10,10
82218,WY,10,10
82219,WY,10,10
82221,WY,10,10
82222,WY,10,10
82223,WY,10,10
82224,WY,10,10.3
82225,WY,10,10
82227,WY,10,10
82229,WY,10,10.3
82240,WY,7,7
82242,WY,10,10
82243,WY,10,10
82244,WY,10,10
82301,WY,7,7
82310,WY,10,10
82321,WY,10,10.3
82322,WY,10,10.2
82323,WY,10,10.3
82324,WY,8,8
82325,WY,10,10
82327,WY,8,8
82329,WY,8,8
82331,WY,10,10
82332,WY,10,10.3
82334,WY,10,10.3
82335,WY,8,8
82336,WY,10,10.2
82401,WY,7,7
82410,WY,10,10
82411,WY,10,10
82412,WY,10,10
82414,WY,7,7
82420,WY,10,10
82421,WY,10,10
82422,WY,10,10
82423,WY,10,10
82426,WY,10,10
82428,WY,10,10
82430,WY,8,8
82431,WY,10,10
82432,WY,10,10
82433,WY,8,8
82434,WY,10,10
82435,WY,7,7
82440,WY,8,8
82441,WY,10,10
82442,WY,8,8
82443,WY,7,7
82450,WY,8,8
82501,WY,4,4
82510,WY,5,5
82512,WY,10,10
82513,WY,10,10
82514,WY,10,10
82515,WY,10,10
82516,WY,10,10
82520,WY,7,7
82523,WY,5,5
82524,WY,5,5
82601,WY,1,1
82602,WY,1,1
82604,WY,1,1
82605,WY,1,1
82609,WY,1,1
82615,WY,8,8
82620,WY,2,2
82630,WY,2,2
82633,WY,7,7
82635,WY,2,2
82636,WY,1,1
82637,WY,2,2
82638,WY,2,2
82639,WY,10,10
82640,WY,10,10
82642,WY,10,10
82643,WY,2,2
82644,WY,1,1
82646,WY,2,2
82648,WY,2,2
82649,WY,10,10
82701,WY,7,7
82710,WY,10,10.2
82711,WY,10,10.2
82712,WY,10,10
82714,WY,10,10.2
82715,WY,10,10.3
82716,WY,4,4
82717,WY,4,4
82718,WY,4,4
82720,WY,10,10.2
82721,WY,10,10.2
82723,WY,10,10.3
82725,WY,4,4
82727,WY,4,4
82729,WY,10,10
82730,WY,10,10.3
82731,WY,4,4
82732,WY,5,5
82801,WY,4,4
82831,WY,5,5
82832,WY,5,5
82833,WY,5,5
82834,WY,7,7
82835,WY,5,5
82836,WY,5,5
82837,WY,5,5
82838,WY,5,5
82839,WY,5,5
82840,WY,10,10
82842,WY,5,5
82844,WY,5,5
82845,WY,5,5
82901,WY,4,4
82902,WY,4,4
82922,WY,10,10
82923,WY,10,10
82925,WY,10,10
82929,WY,4,4
82930,WY,4,4
82931,WY,4,4
82932,WY,10,10.2
82933,WY,10,10
82934,WY,4,4
82935,WY,4,4
82936,WY,10,10
82937,WY,10,10
82938,WY,4,4
82939,WY,10,10
82941,WY,10,10
82942,WY,4,4
82943,WY,4,4
82944,WY,10,10
82945,WY,10,10.2
83001,WY,4,4
83002,WY,4,4
83011,WY,10,10.2
83012,WY,10,10.2
83013,WY,10,10.2
83014,WY,4,4
83025,WY,10,10.2
83101,WY,7,7
83110,WY,10,10
83111,WY,10,10
83112,WY,10,10.2
83113,WY,10,10
83114,WY,10,10
83115,WY,10,10
83116,WY,7,7
83118,WY,10,10.2
83119,WY,10,10
83120,WY,10,10.2
83121,WY,7,7
